len(train_dataset) =  118876
train_dataset.iters_per_epoch =  7430
len(train_loader) =  3715
steps_per_valid =  928
https://storage.googleapis.com/sfr-vision-language-research/BLIP/models/model_large.pth
large
load checkpoint from /raid/maxusen/ImageReward/train/model_large.pth
missing keys:
[]
learning rate decaying style cosine, ratio 0.0
Iteration 2585 | Loss 0.69315 | Acc 0.5312
Iteration 2586 | Loss 0.69315 | Acc 0.5156
Iteration 2587 | Loss 0.69315 | Acc 0.5625
Iteration 2588 | Loss 0.69315 | Acc 0.5469
Iteration 2589 | Loss 0.69315 | Acc 0.4688
Iteration 2590 | Loss 0.69315 | Acc 0.5781
Iteration 2591 | Loss 0.69315 | Acc 0.5000
Iteration 2592 | Loss 0.69315 | Acc 0.5938
Iteration 2593 | Loss 0.69315 | Acc 0.5156
Iteration 2594 | Loss 0.69315 | Acc 0.5781
Iteration 2595 | Loss 0.69315 | Acc 0.5625
Iteration 2596 | Loss 0.69315 | Acc 0.5469
Iteration 2597 | Loss 0.69315 | Acc 0.5156
Iteration 2598 | Loss 0.69315 | Acc 0.6719
Iteration 2599 | Loss 0.69315 | Acc 0.6094
Iteration 2600 | Loss 0.69315 | Acc 0.4844
Iteration 2601 | Loss 0.69315 | Acc 0.4375
Iteration 2602 | Loss 0.69315 | Acc 0.4844
Iteration 2603 | Loss 0.69315 | Acc 0.5469
Iteration 2604 | Loss 0.69315 | Acc 0.5781
Iteration 2605 | Loss 0.69315 | Acc 0.5000
Iteration 2606 | Loss 0.69315 | Acc 0.5469
Iteration 2607 | Loss 0.69315 | Acc 0.6094
Iteration 2608 | Loss 0.69315 | Acc 0.5000
Iteration 2609 | Loss 0.69315 | Acc 0.5781
Iteration 2610 | Loss 0.69315 | Acc 0.4219
Iteration 2611 | Loss 0.69315 | Acc 0.5312
Iteration 2612 | Loss 0.69315 | Acc 0.5312
Iteration 2613 | Loss 0.69315 | Acc 0.5000
Iteration 2614 | Loss 0.69315 | Acc 0.5156
Iteration 2615 | Loss 0.69315 | Acc 0.5781
Iteration 2616 | Loss 0.69315 | Acc 0.4219
Iteration 2617 | Loss 0.69315 | Acc 0.4531
Iteration 2618 | Loss 0.69315 | Acc 0.6562
Iteration 2619 | Loss 0.69315 | Acc 0.6719
Iteration 2620 | Loss 0.69315 | Acc 0.5625
Iteration 2621 | Loss 0.69315 | Acc 0.3594
Iteration 2622 | Loss 0.69315 | Acc 0.5156
Iteration 2623 | Loss 0.69315 | Acc 0.5000
Iteration 2624 | Loss 0.69315 | Acc 0.5312
Iteration 2625 | Loss 0.69315 | Acc 0.4688
Iteration 2626 | Loss 0.69315 | Acc 0.6250
Iteration 2627 | Loss 0.69315 | Acc 0.6562
Iteration 2628 | Loss 0.69315 | Acc 0.5000
Iteration 2629 | Loss 0.69315 | Acc 0.4688
Iteration 2630 | Loss 0.69315 | Acc 0.5312
Iteration 2631 | Loss 0.69315 | Acc 0.3906
Iteration 2632 | Loss 0.69315 | Acc 0.5156
Iteration 2633 | Loss 0.69315 | Acc 0.5156
Iteration 2634 | Loss 0.69315 | Acc 0.5625
Iteration 2635 | Loss 0.69315 | Acc 0.4688
Iteration 2636 | Loss 0.69315 | Acc 0.5625
Iteration 2637 | Loss 0.69315 | Acc 0.5312
Iteration 2638 | Loss 0.69315 | Acc 0.4844
Iteration 2639 | Loss 0.69315 | Acc 0.5000
Iteration 2640 | Loss 0.69315 | Acc 0.5469
Iteration 2641 | Loss 0.69315 | Acc 0.4844
Iteration 2642 | Loss 0.69315 | Acc 0.5312
Iteration 2643 | Loss 0.69315 | Acc 0.5938
Iteration 2644 | Loss 0.69315 | Acc 0.6719
Iteration 2645 | Loss 0.69315 | Acc 0.4688
Iteration 2646 | Loss 0.69315 | Acc 0.5000
Iteration 2647 | Loss 0.69315 | Acc 0.5469
Iteration 2648 | Loss 0.69315 | Acc 0.5625
Iteration 2649 | Loss 0.69315 | Acc 0.5469
Iteration 2650 | Loss 0.69315 | Acc 0.5469
Iteration 2651 | Loss 0.69315 | Acc 0.5938
Iteration 2652 | Loss 0.69315 | Acc 0.5312
Iteration 2653 | Loss 0.69315 | Acc 0.5938
Iteration 2654 | Loss 0.69315 | Acc 0.5938
Iteration 2655 | Loss 0.69315 | Acc 0.5469
Iteration 2656 | Loss 0.69315 | Acc 0.5000
Iteration 2657 | Loss 0.69315 | Acc 0.4531
Iteration 2658 | Loss 0.69315 | Acc 0.4375
Iteration 2659 | Loss 0.69315 | Acc 0.5156
Iteration 2660 | Loss 0.69315 | Acc 0.6250
Iteration 2661 | Loss 0.69315 | Acc 0.5000
Iteration 2662 | Loss 0.69315 | Acc 0.5000
Iteration 2663 | Loss 0.69315 | Acc 0.6562
Iteration 2664 | Loss 0.69315 | Acc 0.5469
Iteration 2665 | Loss 0.69315 | Acc 0.5312
Iteration 2666 | Loss 0.69315 | Acc 0.6094
Iteration 2667 | Loss 0.69315 | Acc 0.6562
Iteration 2668 | Loss 0.69315 | Acc 0.4531
Iteration 2669 | Loss 0.69315 | Acc 0.5938
Iteration 2670 | Loss 0.69315 | Acc 0.4375
Iteration 2671 | Loss 0.69315 | Acc 0.5938
Iteration 2672 | Loss 0.69315 | Acc 0.4688
Iteration 2673 | Loss 0.69315 | Acc 0.4688
Iteration 2674 | Loss 0.69314 | Acc 0.6562
Iteration 2675 | Loss 0.69315 | Acc 0.5625
Iteration 2676 | Loss 0.69315 | Acc 0.6094
Iteration 2677 | Loss 0.69315 | Acc 0.6250
Iteration 2678 | Loss 0.69315 | Acc 0.6250
Iteration 2679 | Loss 0.69315 | Acc 0.5312
Iteration 2680 | Loss 0.69315 | Acc 0.5312
Iteration 2681 | Loss 0.69315 | Acc 0.4844
Iteration 2682 | Loss 0.69314 | Acc 0.6719
Iteration 2683 | Loss 0.69314 | Acc 0.5781
Iteration 2684 | Loss 0.69315 | Acc 0.5000
Iteration 2685 | Loss 0.69315 | Acc 0.5156
Iteration 2686 | Loss 0.69314 | Acc 0.6250
Iteration 2687 | Loss 0.69315 | Acc 0.5781
Iteration 2688 | Loss 0.69315 | Acc 0.5312
Iteration 2689 | Loss 0.69315 | Acc 0.5156
Iteration 2690 | Loss 0.69314 | Acc 0.6094
Iteration 2691 | Loss 0.69315 | Acc 0.5000
Iteration 2692 | Loss 0.69314 | Acc 0.6094
Iteration 2693 | Loss 0.69315 | Acc 0.4688
Iteration 2694 | Loss 0.69315 | Acc 0.4688
Iteration 2695 | Loss 0.69315 | Acc 0.5000
Iteration 2696 | Loss 0.69314 | Acc 0.6250
Iteration 2697 | Loss 0.69314 | Acc 0.6406
Iteration 2698 | Loss 0.69313 | Acc 0.6406
Iteration 2699 | Loss 0.69314 | Acc 0.5625
Iteration 2700 | Loss 0.69314 | Acc 0.6406
Iteration 2701 | Loss 0.69315 | Acc 0.5000
Iteration 2702 | Loss 0.69315 | Acc 0.5312
Iteration 2703 | Loss 0.69314 | Acc 0.5938
Iteration 2704 | Loss 0.69314 | Acc 0.5625
Iteration 2705 | Loss 0.69314 | Acc 0.5469
Iteration 2706 | Loss 0.69314 | Acc 0.5781
Iteration 2707 | Loss 0.69314 | Acc 0.6250
Iteration 2708 | Loss 0.69313 | Acc 0.6250
Iteration 2709 | Loss 0.69314 | Acc 0.5469
Iteration 2710 | Loss 0.69314 | Acc 0.4844
Iteration 2711 | Loss 0.69313 | Acc 0.6094
Iteration 2712 | Loss 0.69314 | Acc 0.5625
Iteration 2713 | Loss 0.69313 | Acc 0.6250
Iteration 2714 | Loss 0.69312 | Acc 0.5938
Iteration 2715 | Loss 0.69314 | Acc 0.5312
Iteration 2716 | Loss 0.69311 | Acc 0.5938
Iteration 2717 | Loss 0.69311 | Acc 0.5781
Iteration 2718 | Loss 0.69311 | Acc 0.5781
Iteration 2719 | Loss 0.69310 | Acc 0.6094
Iteration 2720 | Loss 0.69312 | Acc 0.5312
Iteration 2721 | Loss 0.69311 | Acc 0.5625
Iteration 2722 | Loss 0.69310 | Acc 0.5938
Iteration 2723 | Loss 0.69312 | Acc 0.4844
Iteration 2724 | Loss 0.69312 | Acc 0.5000
Iteration 2725 | Loss 0.69312 | Acc 0.5781
Iteration 2726 | Loss 0.69302 | Acc 0.5781
Iteration 2727 | Loss 0.69312 | Acc 0.5000
Iteration 2728 | Loss 0.69301 | Acc 0.7031
Iteration 2729 | Loss 0.69303 | Acc 0.5312
Iteration 2730 | Loss 0.69298 | Acc 0.5625
Iteration 2731 | Loss 0.69303 | Acc 0.6094
Iteration 2732 | Loss 0.69299 | Acc 0.5469
Iteration 2733 | Loss 0.69290 | Acc 0.6719
Iteration 2734 | Loss 0.69318 | Acc 0.4844
Iteration 2735 | Loss 0.69302 | Acc 0.5625
Iteration 2736 | Loss 0.69285 | Acc 0.5781
Iteration 2737 | Loss 0.69271 | Acc 0.5938
Iteration 2738 | Loss 0.69310 | Acc 0.5938
Iteration 2739 | Loss 0.69269 | Acc 0.6250
Iteration 2740 | Loss 0.69299 | Acc 0.5938
Iteration 2741 | Loss 0.69304 | Acc 0.5000
Iteration 2742 | Loss 0.69253 | Acc 0.6250
Iteration 2743 | Loss 0.69297 | Acc 0.5625
Iteration 2744 | Loss 0.69296 | Acc 0.4375
Iteration 2745 | Loss 0.69269 | Acc 0.5938
Iteration 2746 | Loss 0.69280 | Acc 0.5625
Iteration 2747 | Loss 0.69254 | Acc 0.5312
Iteration 2748 | Loss 0.69225 | Acc 0.5312
Iteration 2749 | Loss 0.69240 | Acc 0.6250
Iteration 2750 | Loss 0.69235 | Acc 0.6094
Iteration 2751 | Loss 0.69301 | Acc 0.4688
Iteration 2752 | Loss 0.69204 | Acc 0.5781
Iteration 2753 | Loss 0.69183 | Acc 0.6094
Iteration 2754 | Loss 0.69308 | Acc 0.5469
Iteration 2755 | Loss 0.69268 | Acc 0.4844
Iteration 2756 | Loss 0.69095 | Acc 0.5469
Iteration 2757 | Loss 0.69344 | Acc 0.3750
Iteration 2758 | Loss 0.69065 | Acc 0.5469
Iteration 2759 | Loss 0.69319 | Acc 0.5156
Iteration 2760 | Loss 0.69061 | Acc 0.5938
Iteration 2761 | Loss 0.69161 | Acc 0.5312
Iteration 2762 | Loss 0.69311 | Acc 0.5938
Iteration 2763 | Loss 0.69156 | Acc 0.4688
Iteration 2764 | Loss 0.69364 | Acc 0.5000
Iteration 2765 | Loss 0.69497 | Acc 0.3750
Iteration 2766 | Loss 0.69111 | Acc 0.5312
Iteration 2767 | Loss 0.69275 | Acc 0.5469
Iteration 2768 | Loss 0.69358 | Acc 0.5156
Iteration 2769 | Loss 0.69084 | Acc 0.6250
Iteration 2770 | Loss 0.69112 | Acc 0.5781
Iteration 2771 | Loss 0.68998 | Acc 0.6406
Iteration 2772 | Loss 0.69115 | Acc 0.5469
Iteration 2773 | Loss 0.69190 | Acc 0.5000
Iteration 2774 | Loss 0.69065 | Acc 0.5625
Iteration 2775 | Loss 0.69087 | Acc 0.5625
Iteration 2776 | Loss 0.69036 | Acc 0.6250
Iteration 2777 | Loss 0.69250 | Acc 0.4688
Iteration 2778 | Loss 0.68587 | Acc 0.6094
Iteration 2779 | Loss 0.68626 | Acc 0.6094
Iteration 2780 | Loss 0.68830 | Acc 0.6094
Iteration 2781 | Loss 0.69177 | Acc 0.5625
Iteration 2782 | Loss 0.68986 | Acc 0.5469
Iteration 2783 | Loss 0.69038 | Acc 0.5156
Iteration 2784 | Loss 0.69311 | Acc 0.5156
Validation - Iteration 2784 | Loss 0.68987 | Acc 0.5849
Best Val loss so far. Saving model
best_loss =  tensor(0.6899, device='cuda:0')
Iteration 2785 | Loss 0.68814 | Acc 0.6406
Iteration 2786 | Loss 0.69302 | Acc 0.5469
Iteration 2787 | Loss 0.68494 | Acc 0.6830
Iteration 2788 | Loss 0.69262 | Acc 0.5156
Iteration 2789 | Loss 0.69465 | Acc 0.4844
Iteration 2790 | Loss 0.69085 | Acc 0.5312
Iteration 2791 | Loss 0.68376 | Acc 0.5312
Iteration 2792 | Loss 0.68166 | Acc 0.6875
Iteration 2793 | Loss 0.68599 | Acc 0.5938
Iteration 2794 | Loss 0.68742 | Acc 0.5312
Iteration 2795 | Loss 0.68400 | Acc 0.6250
Iteration 2796 | Loss 0.68616 | Acc 0.5625
Iteration 2797 | Loss 0.68900 | Acc 0.5781
Iteration 2798 | Loss 0.68724 | Acc 0.6406
Iteration 2799 | Loss 0.69414 | Acc 0.5312
Iteration 2800 | Loss 0.69062 | Acc 0.5469
Iteration 2801 | Loss 0.69110 | Acc 0.5312
Iteration 2802 | Loss 0.68575 | Acc 0.4844
Iteration 2803 | Loss 0.69301 | Acc 0.5469
Iteration 2804 | Loss 0.69123 | Acc 0.5312
Iteration 2805 | Loss 0.68625 | Acc 0.4844
Iteration 2806 | Loss 0.69875 | Acc 0.5000
Iteration 2807 | Loss 0.68279 | Acc 0.6094
Iteration 2808 | Loss 0.68549 | Acc 0.5781
Iteration 2809 | Loss 0.68096 | Acc 0.5625
Iteration 2810 | Loss 0.68969 | Acc 0.5469
Iteration 2811 | Loss 0.70295 | Acc 0.5000
Iteration 2812 | Loss 0.69300 | Acc 0.5000
Iteration 2813 | Loss 0.69069 | Acc 0.5312
Iteration 2814 | Loss 0.68259 | Acc 0.5938
Iteration 2815 | Loss 0.67838 | Acc 0.6406
Iteration 2816 | Loss 0.68979 | Acc 0.5469
Iteration 2817 | Loss 0.68605 | Acc 0.6094
Iteration 2818 | Loss 0.68933 | Acc 0.6250
Iteration 2819 | Loss 0.67961 | Acc 0.5781
Iteration 2820 | Loss 0.67003 | Acc 0.5938
Iteration 2821 | Loss 0.68410 | Acc 0.5781
Iteration 2822 | Loss 0.67469 | Acc 0.5625
Iteration 2823 | Loss 0.67752 | Acc 0.6562
Iteration 2824 | Loss 0.68247 | Acc 0.5469
Iteration 2825 | Loss 0.66835 | Acc 0.6406
Iteration 2826 | Loss 0.68342 | Acc 0.6250
Iteration 2827 | Loss 0.67099 | Acc 0.6719
Iteration 2828 | Loss 0.69369 | Acc 0.5156
Iteration 2829 | Loss 0.68817 | Acc 0.5312
Iteration 2830 | Loss 0.69364 | Acc 0.4531
Iteration 2831 | Loss 0.66406 | Acc 0.7188
Iteration 2832 | Loss 0.68099 | Acc 0.5625
Iteration 2833 | Loss 0.70193 | Acc 0.4375
Iteration 2834 | Loss 0.68541 | Acc 0.5312
Iteration 2835 | Loss 0.69408 | Acc 0.5625
Iteration 2836 | Loss 0.66138 | Acc 0.6875
Iteration 2837 | Loss 0.68690 | Acc 0.5781
Iteration 2838 | Loss 0.67681 | Acc 0.5312
Iteration 2839 | Loss 0.63361 | Acc 0.7344
Iteration 2840 | Loss 0.69447 | Acc 0.5469
Iteration 2841 | Loss 0.69485 | Acc 0.5156
Iteration 2842 | Loss 0.67457 | Acc 0.5781
Iteration 2843 | Loss 0.67466 | Acc 0.6562
Iteration 2844 | Loss 0.68897 | Acc 0.4844
Iteration 2845 | Loss 0.65544 | Acc 0.6094
Iteration 2846 | Loss 0.66953 | Acc 0.5000
Iteration 2847 | Loss 0.66843 | Acc 0.5781
Iteration 2848 | Loss 0.66504 | Acc 0.5625
Iteration 2849 | Loss 0.65186 | Acc 0.6406
Iteration 2850 | Loss 0.68018 | Acc 0.5781
Iteration 2851 | Loss 0.67027 | Acc 0.5312
Iteration 2852 | Loss 0.70420 | Acc 0.5469
Iteration 2853 | Loss 0.67545 | Acc 0.5938
Iteration 2854 | Loss 0.67557 | Acc 0.5312
Iteration 2855 | Loss 0.66753 | Acc 0.5312
Iteration 2856 | Loss 0.66549 | Acc 0.6875
Iteration 2857 | Loss 0.66062 | Acc 0.6250
Iteration 2858 | Loss 0.67997 | Acc 0.5938
Iteration 2859 | Loss 0.65581 | Acc 0.6719
Iteration 2860 | Loss 0.67681 | Acc 0.5312
Iteration 2861 | Loss 0.68511 | Acc 0.5781
Iteration 2862 | Loss 0.67907 | Acc 0.5000
Iteration 2863 | Loss 0.66993 | Acc 0.5938
Iteration 2864 | Loss 0.66043 | Acc 0.5469
Iteration 2865 | Loss 0.67699 | Acc 0.6406
Iteration 2866 | Loss 0.65237 | Acc 0.7188
Iteration 2867 | Loss 0.69777 | Acc 0.5469
Iteration 2868 | Loss 0.68403 | Acc 0.6250
Iteration 2869 | Loss 0.67854 | Acc 0.5781
Iteration 2870 | Loss 0.65346 | Acc 0.6406
Iteration 2871 | Loss 0.64312 | Acc 0.7656
Iteration 2872 | Loss 0.68327 | Acc 0.5156
Iteration 2873 | Loss 0.68318 | Acc 0.4844
Iteration 2874 | Loss 0.66260 | Acc 0.5625
Iteration 2875 | Loss 0.64929 | Acc 0.5781
Iteration 2876 | Loss 0.67973 | Acc 0.5469
Iteration 2877 | Loss 0.65437 | Acc 0.6719
Iteration 2878 | Loss 0.68044 | Acc 0.5781
Iteration 2879 | Loss 0.66993 | Acc 0.5469
Iteration 2880 | Loss 0.65472 | Acc 0.6250
Iteration 2881 | Loss 0.62054 | Acc 0.7656
Iteration 2882 | Loss 0.65940 | Acc 0.5938
Iteration 2883 | Loss 0.66774 | Acc 0.6094
Iteration 2884 | Loss 0.67323 | Acc 0.5469
Iteration 2885 | Loss 0.65266 | Acc 0.6250
Iteration 2886 | Loss 0.65218 | Acc 0.6406
Iteration 2887 | Loss 0.70084 | Acc 0.5469
Iteration 2888 | Loss 0.64659 | Acc 0.6562
Iteration 2889 | Loss 0.64139 | Acc 0.6719
Iteration 2890 | Loss 0.66616 | Acc 0.6562
Iteration 2891 | Loss 0.65124 | Acc 0.6094
Iteration 2892 | Loss 0.63654 | Acc 0.6719
Iteration 2893 | Loss 0.68575 | Acc 0.5312
Iteration 2894 | Loss 0.66264 | Acc 0.5469
Iteration 2895 | Loss 0.65123 | Acc 0.7031
Iteration 2896 | Loss 0.64298 | Acc 0.6094
Iteration 2897 | Loss 0.65849 | Acc 0.5469
Iteration 2898 | Loss 0.64276 | Acc 0.5156
Iteration 2899 | Loss 0.65952 | Acc 0.5938
Iteration 2900 | Loss 0.65732 | Acc 0.6250
Iteration 2901 | Loss 0.67606 | Acc 0.5469
Iteration 2902 | Loss 0.62527 | Acc 0.7031
Iteration 2903 | Loss 0.64876 | Acc 0.6094
Iteration 2904 | Loss 0.63612 | Acc 0.7188
Iteration 2905 | Loss 0.66849 | Acc 0.6094
Iteration 2906 | Loss 0.63491 | Acc 0.6406
Iteration 2907 | Loss 0.62229 | Acc 0.7031
Iteration 2908 | Loss 0.63943 | Acc 0.6094
Iteration 2909 | Loss 0.68007 | Acc 0.5469
Iteration 2910 | Loss 0.67384 | Acc 0.5625
Iteration 2911 | Loss 0.66373 | Acc 0.5625
Iteration 2912 | Loss 0.59468 | Acc 0.6719
Iteration 2913 | Loss 0.61078 | Acc 0.7031
Iteration 2914 | Loss 0.60335 | Acc 0.6875
Iteration 2915 | Loss 0.62818 | Acc 0.7031
Iteration 2916 | Loss 0.67561 | Acc 0.5781
Iteration 2917 | Loss 0.69507 | Acc 0.5312
Iteration 2918 | Loss 0.63545 | Acc 0.6250
Iteration 2919 | Loss 0.65228 | Acc 0.6562
Iteration 2920 | Loss 0.64039 | Acc 0.5312
Iteration 2921 | Loss 0.64711 | Acc 0.6250
Iteration 2922 | Loss 0.70148 | Acc 0.5781
Iteration 2923 | Loss 0.64051 | Acc 0.5938
Iteration 2924 | Loss 0.70832 | Acc 0.5000
Iteration 2925 | Loss 0.59714 | Acc 0.7188
Iteration 2926 | Loss 0.67499 | Acc 0.6094
Iteration 2927 | Loss 0.67518 | Acc 0.6250
Iteration 2928 | Loss 0.65999 | Acc 0.6562
Iteration 2929 | Loss 0.65259 | Acc 0.6250
Iteration 2930 | Loss 0.60871 | Acc 0.7344
Iteration 2931 | Loss 0.65188 | Acc 0.6406
Iteration 2932 | Loss 0.62969 | Acc 0.6406
Iteration 2933 | Loss 0.63057 | Acc 0.6562
Iteration 2934 | Loss 0.64543 | Acc 0.6719
Iteration 2935 | Loss 0.66418 | Acc 0.5625
Iteration 2936 | Loss 0.60053 | Acc 0.6719
Iteration 2937 | Loss 0.65944 | Acc 0.6406
Iteration 2938 | Loss 0.65711 | Acc 0.6250
Iteration 2939 | Loss 0.63444 | Acc 0.6562
Iteration 2940 | Loss 0.65275 | Acc 0.6250
Iteration 2941 | Loss 0.63184 | Acc 0.6719
Iteration 2942 | Loss 0.70836 | Acc 0.5625
Iteration 2943 | Loss 0.66582 | Acc 0.5781
Iteration 2944 | Loss 0.68758 | Acc 0.5781
Iteration 2945 | Loss 0.64566 | Acc 0.6250
Iteration 2946 | Loss 0.66475 | Acc 0.6094
Iteration 2947 | Loss 0.60562 | Acc 0.7656
Iteration 2948 | Loss 0.74369 | Acc 0.5469
Iteration 2949 | Loss 0.63522 | Acc 0.6250
Iteration 2950 | Loss 0.60351 | Acc 0.6719
Iteration 2951 | Loss 0.67750 | Acc 0.5625
Iteration 2952 | Loss 0.65712 | Acc 0.6406
Iteration 2953 | Loss 0.60565 | Acc 0.6875
Iteration 2954 | Loss 0.64892 | Acc 0.5781
Iteration 2955 | Loss 0.58447 | Acc 0.6562
Iteration 2956 | Loss 0.62436 | Acc 0.6250
Iteration 2957 | Loss 0.58951 | Acc 0.7656
Iteration 2958 | Loss 0.59517 | Acc 0.6719
Iteration 2959 | Loss 0.69876 | Acc 0.5625
Iteration 2960 | Loss 0.62827 | Acc 0.6406
Iteration 2961 | Loss 0.61111 | Acc 0.6250
Iteration 2962 | Loss 0.62091 | Acc 0.6406
Iteration 2963 | Loss 0.67403 | Acc 0.5938
Iteration 2964 | Loss 0.60822 | Acc 0.5938
Iteration 2965 | Loss 0.73071 | Acc 0.5625
Iteration 2966 | Loss 0.64669 | Acc 0.5469
Iteration 2967 | Loss 0.66734 | Acc 0.5938
Iteration 2968 | Loss 0.61992 | Acc 0.6562
Iteration 2969 | Loss 0.62056 | Acc 0.6562
Iteration 2970 | Loss 0.65956 | Acc 0.5312
Iteration 2971 | Loss 0.65013 | Acc 0.6562
Iteration 2972 | Loss 0.64778 | Acc 0.6562
Iteration 2973 | Loss 0.61703 | Acc 0.6250
Iteration 2974 | Loss 0.63305 | Acc 0.6719
Iteration 2975 | Loss 0.68241 | Acc 0.6094
Iteration 2976 | Loss 0.65343 | Acc 0.6406
Iteration 2977 | Loss 0.66968 | Acc 0.6094
Iteration 2978 | Loss 0.62940 | Acc 0.6250
Iteration 2979 | Loss 0.60368 | Acc 0.7188
Iteration 2980 | Loss 0.62422 | Acc 0.6406
Iteration 2981 | Loss 0.67361 | Acc 0.5781
Iteration 2982 | Loss 0.61507 | Acc 0.6406
Iteration 2983 | Loss 0.63117 | Acc 0.6250
Iteration 2984 | Loss 0.68071 | Acc 0.5156
Iteration 2985 | Loss 0.63779 | Acc 0.6250
Iteration 2986 | Loss 0.66874 | Acc 0.5625
Iteration 2987 | Loss 0.62818 | Acc 0.6875
Iteration 2988 | Loss 0.61845 | Acc 0.6562
Iteration 2989 | Loss 0.68911 | Acc 0.5156
Iteration 2990 | Loss 0.63964 | Acc 0.7344
Iteration 2991 | Loss 0.67530 | Acc 0.5625
Iteration 2992 | Loss 0.60562 | Acc 0.7188
Iteration 2993 | Loss 0.66243 | Acc 0.5938
Iteration 2994 | Loss 0.55096 | Acc 0.7500
Iteration 2995 | Loss 0.66737 | Acc 0.6250
Iteration 2996 | Loss 0.66929 | Acc 0.5625
Iteration 2997 | Loss 0.58678 | Acc 0.6875
Iteration 2998 | Loss 0.61321 | Acc 0.7031
Iteration 2999 | Loss 0.66240 | Acc 0.6250
Iteration 3000 | Loss 0.62316 | Acc 0.6250
Iteration 3001 | Loss 0.67455 | Acc 0.5469
Iteration 3002 | Loss 0.66474 | Acc 0.6250
Iteration 3003 | Loss 0.65488 | Acc 0.6250
Iteration 3004 | Loss 0.64503 | Acc 0.6094
Iteration 3005 | Loss 0.64210 | Acc 0.5625
Iteration 3006 | Loss 0.63221 | Acc 0.6562
Iteration 3007 | Loss 0.63828 | Acc 0.6719
Iteration 3008 | Loss 0.64590 | Acc 0.5781
Iteration 3009 | Loss 0.61678 | Acc 0.6875
Iteration 3010 | Loss 0.63737 | Acc 0.6562
Iteration 3011 | Loss 0.66567 | Acc 0.5938
Iteration 3012 | Loss 0.65441 | Acc 0.5938
Iteration 3013 | Loss 0.67325 | Acc 0.5156
Iteration 3014 | Loss 0.62344 | Acc 0.6406
Iteration 3015 | Loss 0.62746 | Acc 0.6406
Iteration 3016 | Loss 0.64807 | Acc 0.5938
Validation - Iteration 3016 | Loss 0.63539 | Acc 0.6341
Best Val loss so far. Saving model
best_loss =  tensor(0.6354, device='cuda:0')
Iteration 3017 | Loss 0.67136 | Acc 0.6562
Iteration 3018 | Loss 0.67526 | Acc 0.6250
Iteration 3019 | Loss 0.61862 | Acc 0.6562
Iteration 3020 | Loss 0.64050 | Acc 0.6250
Iteration 3021 | Loss 0.62528 | Acc 0.6406
Iteration 3022 | Loss 0.63408 | Acc 0.6406
Iteration 3023 | Loss 0.62001 | Acc 0.6406
Iteration 3024 | Loss 0.68411 | Acc 0.6250
Iteration 3025 | Loss 0.65769 | Acc 0.6250
Iteration 3026 | Loss 0.62687 | Acc 0.6719
Iteration 3027 | Loss 0.67999 | Acc 0.5781
Iteration 3028 | Loss 0.66754 | Acc 0.6250
Iteration 3029 | Loss 0.60428 | Acc 0.6562
Iteration 3030 | Loss 0.65843 | Acc 0.5781
Iteration 3031 | Loss 0.62307 | Acc 0.6406
Iteration 3032 | Loss 0.59736 | Acc 0.7188
Iteration 3033 | Loss 0.63827 | Acc 0.5938
Iteration 3034 | Loss 0.71388 | Acc 0.5000
Iteration 3035 | Loss 0.63486 | Acc 0.6250
Iteration 3036 | Loss 0.57152 | Acc 0.7031
Iteration 3037 | Loss 0.63091 | Acc 0.5781
Iteration 3038 | Loss 0.64704 | Acc 0.5938
Iteration 3039 | Loss 0.60526 | Acc 0.6094
Iteration 3040 | Loss 0.62279 | Acc 0.6406
Iteration 3041 | Loss 0.67509 | Acc 0.5469
Iteration 3042 | Loss 0.70812 | Acc 0.5312
Iteration 3043 | Loss 0.68317 | Acc 0.6406
Iteration 3044 | Loss 0.66017 | Acc 0.6406
Iteration 3045 | Loss 0.60790 | Acc 0.6250
Iteration 3046 | Loss 0.58750 | Acc 0.6094
Iteration 3047 | Loss 0.64468 | Acc 0.6406
Iteration 3048 | Loss 0.57912 | Acc 0.7656
Iteration 3049 | Loss 0.63296 | Acc 0.6094
Iteration 3050 | Loss 0.63004 | Acc 0.5938
Iteration 3051 | Loss 0.62434 | Acc 0.6406
Iteration 3052 | Loss 0.71278 | Acc 0.4688
Iteration 3053 | Loss 0.58711 | Acc 0.6875
Iteration 3054 | Loss 0.66151 | Acc 0.5781
Iteration 3055 | Loss 0.60102 | Acc 0.6719
Iteration 3056 | Loss 0.60910 | Acc 0.6719
Iteration 3057 | Loss 0.57898 | Acc 0.6719
Iteration 3058 | Loss 0.60057 | Acc 0.6562
Iteration 3059 | Loss 0.60696 | Acc 0.6875
Iteration 3060 | Loss 0.68531 | Acc 0.5469
Iteration 3061 | Loss 0.57197 | Acc 0.7500
Iteration 3062 | Loss 0.61595 | Acc 0.6719
Iteration 3063 | Loss 0.55305 | Acc 0.7969
Iteration 3064 | Loss 0.63881 | Acc 0.6094
Iteration 3065 | Loss 0.57480 | Acc 0.7656
Iteration 3066 | Loss 0.62489 | Acc 0.6875
Iteration 3067 | Loss 0.63295 | Acc 0.6562
Iteration 3068 | Loss 0.59833 | Acc 0.6406
Iteration 3069 | Loss 0.56210 | Acc 0.6719
Iteration 3070 | Loss 0.61909 | Acc 0.6562
Iteration 3071 | Loss 0.63421 | Acc 0.6250
Iteration 3072 | Loss 0.60307 | Acc 0.6562
Iteration 3073 | Loss 0.61993 | Acc 0.5938
